,income,loan_amount,term_length,install_to_inc,occup,marital,schufa,num_applic,OBS_DATE,target_var
6945,23992.977524743605,19300,136.0,0.005914720861949328,Employee,Separated,12362.362828625892,2,09AUG2013 - 00:00:00,0
6946,27837.71829882203,25600,56.0,0.016421707132592164,Student,Not avail.,11055.963839018706,1,21AUG2010 - 00:00:00,0
6947,24301.031024784672,6600,110.0,0.0024690310439423693,Employee,Single,Not avail.,1,18MAR2014 - 00:00:00,
6948,55222.78284888932,,75.0,0.008957655539023886,Worker,,10336.887252865417,1,28FEB2009 - 00:00:00,0
6949,27956.204622040783,14000,68.0,0.007364460080495261,Worker,Married,12962.137155132943,2,12DEC2009 - 00:00:00,0
6950,18146.461727972175,24900,96.0,0.014293420055557275,Employee,Divorced,6739.237777791748,1,15OCT2011 - 00:00:00,Not avail.
6951,45246.964326160596,22700,75.0,0.006689214871630026,Worker,Married,10771.280436062898,2,06NOV2018 - 00:00:00,0
6952,9654.129507412055,21800,13.0,,Student,Divorced,8062.75123405271,1,28MAY2014 - 00:00:00,0
6953,35703.52024064231,24400,87.0,0.007855241394255778,,Separated,14464.922180371368,1,06JUN2018 - 00:00:00,0
6954,9134.047062990983,14800,56.0,0.02893413100054389,Worker,Single,6324.972490395297,1,,1
6955,22869.908724401193,19600,82.0,0.010451479851726468,Employee,Separated,7645.052960089655,2,30DEC2014 - 00:00:00,0
6956,23019.107469826224,11400,92.0,0.005383051607916939,Employee,Separated,6237.825856088692,1,Not avail.,1
6957,38861.30737554109,21300,55.0,0.009965509485573117,Worker,Separated,9937.267304899997,2,16AUG2010 - 00:00:00,0
6958,13867.59296572997,6900,22.0,,Student,Single,8391.088067243661,1,11DEC2011 - 00:00:00,1
6959,44111.24258346394,18300,54.0,0.007682596749517294,Worker,Married,6042.343901469506,2,28MAY2012 - 00:00:00,0
6960,9008.271684572275,18200,71.0,0.028455850039250382,Worker,Single,7967.867423290593,1,15FEB2008 - 00:00:00,0
6961,15178.41492254596,12400,89.0,0.009179208989054262,Student,Separated,7373.956846757453,2,18NOV2015 - 00:00:00,0
6962,18871.904684984307,26000,54.0,0.025513136565625986,Worker,Single,6359.877132887796,2,15DEC2018 - 00:00:00,1
6963,43138.921548692095,26600,36.0,,Worker,,11627.351775812467,1,04APR2017 - 00:00:00,0
6964,9836.55210946686,6900,38.0,0.018459613220944204,,Single,Not avail.,1,07APR2009 - 00:00:00,0
6965,48349.932170216285,23600,102.0,0.004785374841996864,Employee,Married,10318.670669669162,2,23JAN2010 - 00:00:00,0
6966,33105.000571301454,24600,90.0,0.00825655727582994,Employee,Separated,8926.96349499832,1,27JUL2014 - 00:00:00,0
6967,15754.764106815033,20800,22.0,0.06001070781158637,Student,Living together,8164.378558408231,2,18OCT2014 - 00:00:00,0
6968,33646.162933167914,35700,37.0,0.028676817228205084,Student,Single,6371.510658821263,1,09AUG2012 - 00:00:00,0
6969,8094.973654073077,16900,61.0,0.03422484027337982,Worker,Not avail.,,1,Not avail.,0
6970,33678.07793442967,22800,94.0,0.007202109097841224,Employee,Single,7479.253640825248,1,08OCT2017 - 00:00:00,0
6971,58329.026020832964,44700,73.0,0.010497839735993303,Worker,Single,7947.805826266888,1,26MAY2010 - 00:00:00,0
6972,53418.53491042306,26500,53.0,0.009360047048060085,Worker,Married,14732.386515780774,2,20JUL2008 - 00:00:00,0
6973,16178.38764507082,16100,60.0,0.016585913208420882,Worker,Divorced,7340.556936212051,2,29MAR2013 - 00:00:00,1
6974,6347.563957517235,22100,56.0,0.06217233253325366,Worker,Separated,6532.409606159665,1,22JUN2013 - 00:00:00,1
6975,39250.570560988184,23000,,0.015420493237270756,Worker,Single,6921.161466214106,1,29APR2014 - 00:00:00,0
6976,26880.369142359545,13800,106.0,0.004843262328571398,Employee,Separated,12354.672756162825,1,13SEP2013 - 00:00:00,0
6977,45561.01533596808,28300,44.0,0.014116933379095685,Worker,Single,6866.343415008919,1,23APR2013 - 00:00:00,0
6978,26342.28388588566,,33.0,0.01921096167108563,Worker,Divorced,9093.860386797138,1,08OCT2017 - 00:00:00,1
6979,39469.94552393592,30400,104.0,0.007405829636385664,Employee,Single,10522.211362410282,1,15NOV2014 - 00:00:00,0
6980,49896.873367992,43900,99.0,0.008887016630561045,Employee,Living together,6411.994746371469,2,,0
6981,26039.81087997256,9500,103.0,0.003541999983558831,Employee,Married,6222.477371641293,1,08JUN2008 - 00:00:00,0
6982,13303.626838091654,21200,38.0,0.04193553710065825,Worker,Single,11365.660532612901,1,08MAY2015 - 00:00:00,0
6983,Not avail.,17900,69.0,0.00939539152081514,Worker,Separated,7832.275417983959,1,26SEP2017 - 00:00:00,0
6984,18784.66324847253,18900,42.0,0.023955712915779397,Worker,Separated,8651.352566364825,2,Not avail.,0
6985,,15000,19.0,0.031648287838787356,Student,Single,6693.561692108886,Not avail.,28JUN2017 - 00:00:00,0
6986,19266.114991798724,24400,115.0,0.01101280217281986,Employee,Separated,7884.419770357248,Not avail.,22OCT2016 - 00:00:00,0
6987,8731.596768233114,20100,73.0,0.0315340335865214,Student,Married,9358.395481069005,2,27JUN2013 - 00:00:00,0
6988,41496.41104880266,29000,75.0,0.009318074910428274,Worker,Single,7380.022999650293,1,29JUN2017 - 00:00:00,0
6989,42076.91235810096,34200,,0.0131096335807921,Worker,Single,7331.876421444915,1,11SEP2011 - 00:00:00,0
6990,33672.3562586256,7600,91.0,0.002480268469334982,Employee,Living together,8345.973856540042,1,13OCT2015 - 00:00:00,0
6991,28950.38009234009,19400,65.0,0.01030941692335527,Worker,Divorced,6534.733294642385,1,26JAN2008 - 00:00:00,0
6992,23561.45810538925,14300,55.0,0.011034970706695346,Student,Single,6373.811759569047,1,13SEP2010 - 00:00:00,0
6993,22213.280530967764,18500,Not avail.,0.023795288941430404,Worker,Separated,7007.311146147747,1,19JUN2011 - 00:00:00,1
6994,27439.66620938195,21700,85.0,0.009303834663986207,Employee,Single,7933.226141152686,1,12MAR2013 - 00:00:00,0
6995,31579.437783291713,14700,77.0,Not avail.,Worker,Living together,9985.805264323923,,31OCT2011 - 00:00:00,0
6996,29829.578595209903,13100,92.0,0.004773493661445542,Employee,Single,6056.212253943606,1,06APR2010 - 00:00:00,0
6997,21583.65040541307,24300,20.0,0.05629260932132611,Student,Single,12956.150527680977,2,06MAY2013 - 00:00:00,0
6998,Not avail.,23900,,0.012253443173007205,Worker,Married,12538.877575811324,,17NOV2008 - 00:00:00,0
6999,32105.480149375126,30600,90.0,0.010590092358628608,Employee,Separated,13673.93859653379,1,17OCT2017 - 00:00:00,0
7000,Not avail.,21800,66.0,0.016047820642057436,Student,Married,7841.192954497141,2,28JAN2015 - 00:00:00,0
7001,16820.66968977911,9600,82.0,0.006960077861991755,Employee,Single,Not avail.,1,15MAY2014 - 00:00:00,0
7002,20103.619079105516,11800,28.0,0.020962821160224767,Student,Divorced,8005.928021423302,2,30SEP2008 - 00:00:00,0
7003,46185.35109012273,28300,76.0,0.008062478951952081,Worker,Married,8688.043325420836,2,29AUG2011 - 00:00:00,0
7004,29183.75896581329,37200,37.0,0.034450853523809825,Worker,Single,9425.262344425902,1,15DEC2009 - 00:00:00,0
7005,39705.321102591144,21700,118.0,0.004631578337059329,1,Single,7933.785640631261,1,24DEC2015 - 00:00:00,Not avail.
7006,29843.134363722667,14500,73.0,0.0066558068118929324,Student,Single,6115.932124181458,1,19SEP2008 - 00:00:00,0
7007,19109.632817814752,19200,107.0,0.009389989543345294,Employee,Separated,10029.474959308807,1,24OCT2010 - 00:00:00,0
7008,26750.650332775964,Not avail.,70.0,0.006782211616226687,Worker,Divorced,7177.414286573145,1,15APR2012 - 00:00:00,0
7009,30192.102826337454,15700,73.0,0.007123336005701279,1,Single,8938.869387486513,1,23AUG2018 - 00:00:00,0
7010,18493.63567247182,13900,46.0,0.016339346053695147,Worker,Single,7893.211019830755,1,12AUG2009 - 00:00:00,0
7011,8216.679903806045,13300,44.0,0.0367876965893136,3,Divorced,6983.829061795012,1,Not avail.,1
7012,13134.234458626386,24100,14.0,0.13106424868926872,Student,Not avail.,12354.984913160995,2,01JUL2012 - 00:00:00,0
7013,41963.47112696258,17700,,0.004217954217001679,Employee,Married,6094.03791175874,2,18JUN2012 - 00:00:00,0
7014,13447.054175064362,,28.0,0.07994315974374772,Student,Single,13261.325218940838,2,05JUN2011 - 00:00:00,0
7015,21803.97854281433,17400,64.0,0.012469054648267324,Worker,Single,12633.967215849683,1,24SEP2017 - 00:00:00,0
7016,38719.191512582394,32400,74.0,0.011308031514437891,Worker,Single,7509.011519585734,1,03AUG2015 - 00:00:00,1
7017,40911.41366601619,Not avail.,40.0,0.021693212736308302,Not avail.,Married,Not avail.,2,07MAY2011 - 00:00:00,0
7018,26084.129870726425,30800,85.0,0.013891701313108795,Employee,Divorced,14444.310168248701,1,29AUG2008 - 00:00:00,0
7019,31861.136223160727,Not avail.,76.0,0.008961586108844318,Worker,Living together,10016.37063222714,1,13NOV2014 - 00:00:00,0
7020,54287.97105463747,39600,37.0,0.01971468539859612,Worker,Not avail.,13221.838899258357,Not avail.,09JUL2011 - 00:00:00,0
7021,22320.109695858144,13200,63.0,0.009387221316510376,Worker,Separated,9980.105026675024,1,25OCT2014 - 00:00:00,
7022,22679.800588492115,28500,42.0,0.02991963822273377,Worker,Divorced,9655.559292863663,1,04MAY2012 - 00:00:00,0
7023,Not avail.,22800,130.0,0.003536744212728698,Employee,Separated,10107.996111604705,1,,0
7024,31392.619534011006,31200,50.0,0.019877283554625112,Worker,Single,,1,31AUG2008 - 00:00:00,Not avail.
7025,33780.27393086727,20000,61.0,0.009705926397459465,Worker,Living together,10950.865377389735,1,19MAY2015 - 00:00:00,0
7026,19743.67593699865,26700,99.0,0.013659916752967526,Employee,Divorced,8758.87122116721,2,14MAR2011 - 00:00:00,0
7027,47920.50346509926,24600,103.0,0.004983982516591366,Employee,,9008.686762687443,1,06SEP2012 - 00:00:00,0
7028,21069.17505098861,9900,71.0,0.006618038882911422,Worker,Single,6875.222767219912,1,07SEP2010 - 00:00:00,0
7029,23498.796675527698,16000,69.0,,Worker,Divorced,10410.642695095568,2,17APR2012 - 00:00:00,0
7030,40334.17996840023,31900,105.0,0.007532309422121462,Employee,Single,8287.190989065242,1,26NOV2010 - 00:00:00,0
7031,10907.639233151074,14700,61.0,0.02209310387026433,Worker,Living together,6875.819631653328,1,09MAR2009 - 00:00:00,0
7032,35819.45501248502,22700,78.0,0.008124792544280834,Worker,Living together,9118.039286359175,1,14APR2016 - 00:00:00,0
7033,31839.549663074504,10200,103.0,0.00311025524109218,Employee,Single,12745.970610437525,2,19FEB2014 - 00:00:00,0
7034,20754.73978395257,13200,96.0,Not avail.,Employee,Divorced,11332.867002374096,1,28JUL2009 - 00:00:00,0
7035,33494.53976287907,30100,57.0,0.015765858530286177,Worker,Single,8405.47473280936,1,16MAY2012 - 00:00:00,
7036,6128.788422141159,7500,61.0,Not avail.,Worker,Single,10489.94573174191,2,01SEP2014 - 00:00:00,0
7037,12965.308702769524,22900,66.0,0.026761391103289404,Student,Living together,10852.611768842375,1,13DEC2013 - 00:00:00,0
7038,41062.30896454651,18800,73.0,0.006271791651991597,Worker,Living together,6327.857384163501,1,29MAR2018 - 00:00:00,0
7039,17415.850547579445,14000,22.0,0.03653933723335045,Student,Single,Not avail.,2,30MAR2011 - 00:00:00,1
7040,41010.26860320884,26000,54.0,0.01174051031316113,Worker,Living together,10097.6998916323,1,25JUN2016 - 00:00:00,0
7041,30842.172770748723,19600,71.0,0.00895061252915313,Worker,Living together,6680.489406108226,1,18JUL2009 - 00:00:00,0
7042,28104.057935835954,31200,96.0,,Employee,Divorced,7903.276189623045,1,03APR2017 - 00:00:00,0
7043,50720.956311212765,24200,91.0,0.005243080676601448,Employee,Married,6464.886225100117,,06JUL2014 - 00:00:00,0
7044,33685.80860883952,12500,61.0,0.0060832154919122985,Worker,Married,6181.137033831725,2,12DEC2013 - 00:00:00,0
7045,36008.262842081334,13200,57.0,0.006431272410558626,Worker,Single,9019.575804185548,1,02JAN2009 - 00:00:00,0
7046,27278.979960802793,13600,61.0,0.008172989605641029,Worker,Single,8964.957636868028,Not avail.,11OCT2015 - 00:00:00,0
7047,30871.235157592742,19500,70.0,0.009023656719576193,Worker,Not avail.,8332.989262993357,1,01APR2010 - 00:00:00,0
7048,Not avail.,22300,75.0,0.009404095171815636,Worker,Single,7966.999986337139,1,19APR2010 - 00:00:00,0
7049,22603.97835600804,20000,34.0,0.026023529347491907,Student,Single,14417.615925638258,1,31MAY2008 - 00:00:00,0
7050,,18900,23.0,0.06058222804799974,Student,Single,6913.372953266749,1,05APR2008 - 00:00:00,1
7051,36474.060876622454,31300,65.0,0.013202216862205683,Worker,Single,10556.98264993638,2,22DEC2008 - 00:00:00,0
7052,31391.801526419968,19900,71.0,0.008928499688205355,Worker,Single,6803.769128640221,1,09AUG2011 - 00:00:00,0
7053,47963.474314856416,18800,Not avail.,0.0032663744423147437,Employee,Divorced,9242.924249726282,1,13SEP2008 - 00:00:00,0
7054,46426.55635329477,16900,105.0,,Employee,Living together,13570.647949700564,1,25MAY2009 - 00:00:00,0
7055,,30700,12.0,0.09158762760128483,Student,Divorced,6655.537484301289,1,24DEC2013 - 00:00:00,1
7056,36260.706827741946,7400,76.0,0.0026852322960824915,Student,Divorced,6589.706148385336,1,31DEC2009 - 00:00:00,0
7057,33015.95485424617,9700,27.0,0.010881383284089845,Student,Single,14515.139507681857,1,26JAN2014 - 00:00:00,0
7058,36431.60606712461,23800,Not avail.,0.007340212502418085,Student,Married,8267.44783943189,2,23FEB2012 - 00:00:00,0
7059,30637.395081996397,Not avail.,37.0,0.017466730892196483,Worker,Single,7402.116604246853,1,03JAN2011 - 00:00:00,0
7060,21484.61094495652,17800,113.0,0.007331858337922726,Employee,Single,10053.611315165832,1,10JUN2018 - 00:00:00,0
7061,21568.955217834377,25100,41.0,0.028383160694080516,Not avail.,Single,9179.58463317732,1,30MAY2008 - 00:00:00,0
7062,44249.02437250849,14900,97.0,0.0034714493619008653,Employee,Living together,7741.719182141358,1,,0
7063,31140.9411609726,15400,121.0,0.004086990390394234,Employee,Living together,,1,11SEP2011 - 00:00:00,0
7064,18618.542361497348,22900,97.0,0.012679965468994846,Employee,Single,9138.126230784837,2,08AUG2010 - 00:00:00,0
7065,27913.65991453174,23300,23.0,0.03629203341169472,Student,Divorced,6061.680724199417,1,19MAR2015 - 00:00:00,0
7066,30423.217577106676,20400,90.0,0.007450450173200359,Employee,Single,9404.538398178373,1,18OCT2009 - 00:00:00,0
7067,26334.99136077402,Not avail.,53.0,0.017983104652382086,Worker,Not avail.,Not avail.,1,13DEC2014 - 00:00:00,0
7068,29194.56201842568,12200,88.0,0.004748705034480925,Employee,Single,6839.195518503904,1,18JAN2018 - 00:00:00,0
7069,31004.69044474107,24100,79.0,0.009839262600700614,Not avail.,Married,7610.634069257613,2,21JAN2009 - 00:00:00,0
7070,41198.53267544471,20600,109.0,0.004587319339184047,Employee,Living together,,1,05OCT2014 - 00:00:00,0
7071,5683.66333875409,12600,,0.03822207023225378,Worker,Divorced,9531.979664111144,1,13MAY2014 - 00:00:00,1
7072,10195.71962525346,11800,45.0,,,Separated,8398.028322167671,2,23APR2014 - 00:00:00,0
7073,23402.304262114612,28500,53.0,0.022977901792650843,Worker,Single,9425.53874134661,1,31MAY2016 - 00:00:00,0
7074,30454.60030845036,37100,57.0,0.021372048438995754,Worker,Single,9928.99230608364,1,09MAR2014 - 00:00:00,0
7075,14157.084576492505,15000,49.0,0.021623269065433198,Worker,Living together,8779.53476481211,2,14JUL2013 - 00:00:00,0
7076,34376.54867809889,15000,111.0,0.003931026828799396,Employee,Single,8817.054970790248,1,30NOV2016 - 00:00:00,0
7077,33497.90249985887,6300,117.0,0.0016074485214822242,Not avail.,Separated,8294.253920022387,1,02APR2013 - 00:00:00,0
7078,28919.89827167077,12300,86.0,0.00494549650453147,Employee,Single,11792.007610485678,1,28OCT2013 - 00:00:00,0
7079,22398.029682874818,27300,33.0,,Worker,Single,6687.6609378434,1,11FEB2011 - 00:00:00,1
7080,23311.975925046798,28300,48.0,0.02529100644359686,Worker,Married,8135.925479211965,2,03JUL2011 - 00:00:00,0
7081,45833.01341115778,30900,34.0,0.01982901541425851,Worker,Married,9503.270627978527,2,31OCT2018 - 00:00:00,Not avail.
7082,33053.310605055005,31400,100.0,0.009499804838066008,Employee,Not avail.,6702.577503383409,1,,0
7083,30092.854114830065,18200,54.0,0.011199902666292517,Worker,Not avail.,10535.812176708088,1,26JUN2013 - 00:00:00,0
7084,35423.159052258656,15800,76.0,0.005868893187516246,Worker,Married,7525.261658516355,1,20OCT2014 - 00:00:00,0
7085,17439.52228531234,25300,92.0,0.015768780560669743,Employee,Not avail.,7857.256053364511,1,24MAY2015 - 00:00:00,0
7086,31478.197132723206,19600,106.0,0.005874086740029325,Employee,Divorced,10821.356958739689,2,09JAN2011 - 00:00:00,0
7087,10107.416630156305,5700,54.0,0.010443376326312889,Worker,Divorced,9865.575703212107,1,06JUL2018 - 00:00:00,0
7088,14652.869838561619,17500,24.0,0.04976272052507663,Student,Separated,8295.122109259986,1,31JUL2015 - 00:00:00,1
7089,28960.840534645686,23800,,0.006321533480974394,Employee,Single,7000.0386282918125,2,08FEB2010 - 00:00:00,0
7090,,10100,91.0,0.01507936965866103,Employee,Divorced,7441.95764775921,1,03OCT2010 - 00:00:00,0
7091,14946.991229038313,12000,70.0,0.011469102296355673,Student,Divorced,7853.466259956687,1,10OCT2016 - 00:00:00,0
7092,39260.54410445614,31000,52.0,0.015184553850494949,Worker,Not avail.,,1,30OCT2015 - 00:00:00,0
7093,15423.809367693602,8100,58.0,0.009054518834128746,Worker,Married,,2,10JUN2014 - 00:00:00,1
7094,Not avail.,25900,55.0,0.012459851221809532,Worker,Not avail.,12080.075431414316,Not avail.,14NOV2016 - 00:00:00,0
7095,49875.566608286754,24900,88.0,0.005673209643447598,Employee,Living together,,1,09JUL2008 - 00:00:00,Not avail.
7096,45849.50689876366,28000,62.0,0.00984989662425321,Worker,Single,9625.688742049151,1,18MAR2017 - 00:00:00,0
7097,25919.846777034873,24000,52.0,0.017806373066502353,Student,Married,13582.111709396255,2,26JUL2012 - 00:00:00,
7098,8515.435006973923,25300,38.0,0.07818619637622107,Worker,Single,7827.662650961697,1,Not avail.,1
7099,11579.781054262141,,54.0,0.030704859952830205,Worker,Single,8954.23251787983,1,22JAN2008 - 00:00:00,0
7100,5744.002621794058,13500,30.0,0.07834258262567591,Worker,,9070.128973408484,2,05MAY2017 - 00:00:00,0
7101,19784.68146884633,7400,,0.012467558148716057,Student,Married,6882.99012263439,2,22AUG2008 - 00:00:00,0
7102,,31700,66.0,0.018165311513758435,3,Separated,9942.317581352081,2,07OCT2014 - 00:00:00,0
7103,38064.64301957051,9800,65.0,0.0039608733672272835,Worker,Living together,,1,12OCT2013 - 00:00:00,0
7104,30106.376210623144,15400,58.0,0.008819302579684819,Worker,Married,9748.399672539284,2,23MAY2017 - 00:00:00,0
7105,25226.8362212944,12600,55.0,0.009081238213198117,Worker,Living together,9405.021021601502,2,29JUL2015 - 00:00:00,0
7106,21401.315514738882,20900,Not avail.,0.017132903181308962,Worker,Divorced,9368.847337961488,,13JUL2017 - 00:00:00,0
7107,7060.518928999867,8800,44.0,0.028326529821842753,Worker,Single,7516.671985001427,1,31JAN2009 - 00:00:00,0
7108,23058.44605625162,10700,147.0,0.0031567225071753645,3,Separated,6529.80709403629,1,22JUL2013 - 00:00:00,0
7109,43924.69911628465,18000,69.0,0.005939017693138311,Worker,Married,6527.454245621855,2,10NOV2018 - 00:00:00,0
7110,27118.2106215616,25900,47.0,0.020320803517511032,Worker,Separated,8775.06330560394,Not avail.,16SEP2010 - 00:00:00,0
7111,18536.786463976194,Not avail.,72.0,0.010714430545827654,2,,14608.072190528073,1,Not avail.,0
7112,35188.53453054026,12000,46.0,0.007413481939436314,Worker,Living together,8570.959599538322,1,20APR2010 - 00:00:00,0
7113,6414.741867110504,12700,16.0,0.12373841636086623,Student,Married,7253.730540742842,2,26JUL2011 - 00:00:00,0
7114,,8000,69.0,0.004363006415162312,Worker,Single,6857.609469571804,1,24DEC2011 - 00:00:00,1
7115,31548.13404919871,18000,118.0,0.004835226471507603,Employee,Single,6221.482064732538,1,16NOV2017 - 00:00:00,0
7116,39402.69861324301,30700,31.0,0.025133369426436184,Worker,Married,13930.981365856136,1,04MAY2008 - 00:00:00,0
7117,28404.66702052273,14700,100.0,0.005175205887602578,Employee,Single,9135.67213770748,1,01JUL2017 - 00:00:00,0
7118,54732.81147122134,,110.0,0.005979461286120998,Employee,Living together,14470.31495879862,1,18MAR2014 - 00:00:00,
7119,35620.78719128748,22100,95.0,0.006530781526475304,,Separated,12700.958866614244,1,27OCT2018 - 00:00:00,Not avail.
7120,35475.72948816047,25800,51.0,0.014259956320560164,Worker,Single,14161.061020752135,1,21AUG2010 - 00:00:00,0
7121,,34700,48.0,Not avail.,Worker,Married,12548.142287834322,1,06JUL2016 - 00:00:00,0
7122,37332.62655195604,17800,112.0,0.004257095899946647,Employee,Single,6140.593416444806,1,18MAR2015 - 00:00:00,1
7123,22997.61576210017,24000,60.0,Not avail.,Worker,Single,11194.945552370407,1,,0
7124,19486.1265331595,32000,63.0,0.026066571366667127,Worker,Separated,8742.032163509917,1,29AUG2009 - 00:00:00,0
7125,33563.68501981191,19700,65.0,0.009029906069551763,Worker,Living together,9392.518326813944,2,17FEB2014 - 00:00:00,0
7126,12581.36983837801,20400,75.0,0.021619267495840994,Worker,Divorced,13745.016760389848,1,27JUL2008 - 00:00:00,0
7127,9489.404580631714,14300,69.0,0.021839766136074863,Worker,Separated,6950.061415112525,1,27JAN2016 - 00:00:00,1
7128,21341.59218918477,7000,73.0,0.0044931235733901,Worker,Single,12606.234909226987,2,29FEB2008 - 00:00:00,0
7129,26179.966490308165,18500,24.0,0.0294436333071204,2,Married,8710.8784732881,2,29NOV2011 - 00:00:00,0
7130,38059.19965641035,18000,94.0,0.005031355452317688,1,Single,7656.621436239876,1,19NOV2017 - 00:00:00,0
7131,23292.74973119153,16200,39.0,0.01783321506384324,Student,Single,6251.238239738853,1,23APR2017 - 00:00:00,0
7132,23363.569502835344,9400,54.0,0.007450662624687931,Worker,Living together,,1,,0
7133,35385.04916833872,24500,78.0,Not avail.,,Single,6019.032708804371,Not avail.,22JUN2017 - 00:00:00,1
7134,13356.785326229861,9900,106.0,0.0069924180208005724,Employee,Separated,7027.538107594968,1,31DEC2010 - 00:00:00,0
7135,10505.802570244074,10100,33.0,0.029132529762882796,Worker,Divorced,8360.46570879436,2,02NOV2017 - 00:00:00,1
7136,53982.61108135451,15500,98.0,0.0029298928328561663,Employee,Living together,8744.485301513727,1,23MAY2010 - 00:00:00,0
7137,13627.132713049643,11200,90.0,0.009132107763599726,Employee,Separated,7627.135532387852,1,14NOV2017 - 00:00:00,Not avail.
7138,39263.76331744584,21700,46.0,Not avail.,Worker,Married,,2,03NOV2016 - 00:00:00,0
7139,45811.8214791006,31000,43.0,0.015736772939426314,Worker,Married,9333.314254953464,2,27APR2011 - 00:00:00,0
7140,,15500,75.0,0.011516696654726415,Worker,Separated,10842.668741767837,2,16FEB2008 - 00:00:00,0
7141,47750.41099037237,18300,108.0,,Employee,Living together,,1,01MAY2016 - 00:00:00,0
7142,17536.62483155218,Not avail.,32.0,,Worker,Separated,12348.637697174518,2,19APR2015 - 00:00:00,
7143,40842.53270577264,18100,81.0,0.005471178580751278,Employee,Married,8165.522480328676,Not avail.,27MAR2011 - 00:00:00,0
7144,16000.831240937116,21100,28.0,0.04709576754009277,Student,Single,9830.58617563655,2,19NOV2016 - 00:00:00,0
7145,25654.723947347997,31200,30.0,0.040538343041009714,Worker,Single,7754.305321610369,1,20SEP2015 - 00:00:00,1
7146,26212.892427719147,22600,66.0,0.01306319946829453,Worker,Single,7589.054426376055,1,26FEB2013 - 00:00:00,0
7147,33728.17730696033,16000,67.0,0.007080310565729042,Worker,Married,7182.268728794683,2,23MAR2013 - 00:00:00,0
7148,41991.479810328216,20900,55.0,0.00904945483503859,Worker,Married,7749.437204065634,2,04JUN2016 - 00:00:00,0
7149,Not avail.,23800,87.0,0.01056644945085148,Employee,Separated,8033.616400261557,1,08MAY2008 - 00:00:00,0
7150,26646.520004468846,35500,33.0,0.04037140968415996,Worker,Divorced,6550.1809747349,1,15MAR2018 - 00:00:00,
7151,28757.63495461235,24200,38.0,0.022145148801988555,Worker,Separated,10244.92889838442,1,13JUL2008 - 00:00:00,0
7152,22231.021979913232,8100,97.0,0.003756244526887971,Employee,Separated,6164.670110422787,1,05APR2016 - 00:00:00,1
7153,16298.01339324513,16400,87.0,0.011566179421877565,Employee,Single,7369.7380899102245,2,04JUL2010 - 00:00:00,1
7154,18403.46984973118,22900,62.0,0.02006984779096278,Worker,Single,6552.103509740625,1,21MAY2015 - 00:00:00,0
7155,18241.139911782375,30400,40.0,,Worker,Divorced,7496.933845485765,1,02JAN2018 - 00:00:00,Not avail.
7156,53252.0167550653,20300,135.0,0.0028237497757503663,Employee,Married,10862.016068090772,2,22APR2011 - 00:00:00,0
7157,28365.32197703874,16900,57.0,0.010452595190358854,Worker,,7799.740251164639,1,28JUL2016 - 00:00:00,0
7158,50722.96097497866,Not avail.,129.0,,Employee,Living together,7589.725923090683,1,07MAR2008 - 00:00:00,0
7159,27681.940082039822,19100,42.0,0.016428108124435847,Worker,Married,11307.272078342019,2,14MAY2013 - 00:00:00,0
7160,20164.037815347932,21300,77.0,0.013718649962698627,Student,Single,8393.966709861157,2,22APR2015 - 00:00:00,0
7161,21975.884932136534,27400,70.0,0.017811731934224143,Worker,Divorced,9670.32667773338,1,25NOV2009 - 00:00:00,1
7162,16006.921057489171,26600,85.0,0.01955036670366861,Employee,Separated,7715.247646519018,1,09JUL2009 - 00:00:00,0
7163,26873.530866453486,Not avail.,36.0,Not avail.,Worker,Separated,11081.822219439904,1,Not avail.,0
7164,16087.237837989149,16200,54.0,0.018648322541211276,Worker,Single,7815.531865427335,1,10SEP2018 - 00:00:00,1
7165,21270.117331365844,18600,64.0,0.013663535347378252,,Single,6819.228872740522,1,20NOV2014 - 00:00:00,1
7166,21078.139971122833,32200,42.0,0.03637259586078298,Worker,Single,7971.966774126125,1,12AUG2016 - 00:00:00,1
7167,11735.08171494004,7400,75.0,0.00840783805885674,Worker,Divorced,8642.191523761669,1,29NOV2015 - 00:00:00,1
7168,43752.46011135317,20800,136.0,0.003495601757737551,Employee,Single,7310.313501672128,1,15APR2012 - 00:00:00,0
7169,38195.59981808096,27000,87.0,0.00812514606562865,Employee,Single,9468.421048868771,2,26DEC2016 - 00:00:00,0
7170,23988.802140661184,21500,73.0,0.012277417864312246,Worker,Divorced,8483.003576829959,1,06APR2009 - 00:00:00,0
7171,13294.249619669145,20100,28.0,0.05399756762465607,Student,Living together,10953.323477346052,1,28APR2016 - 00:00:00,0
7172,51703.89059172895,35600,78.0,0.008827387091896488,Worker,Living together,12897.258177769403,1,22OCT2012 - 00:00:00,0
7173,11056.131982752948,17300,119.0,0.013149096943423557,Employee,Separated,10089.388993954428,1,29JUL2008 - 00:00:00,
7174,11296.278438740621,22400,55.0,0.03605370826165051,3,Single,8600.151899818122,2,01APR2011 - 00:00:00,0
7175,5176.688187970911,26800,68.0,0.07613316327891569,Worker,Single,9611.861153249223,1,,1
7176,18534.230792836832,25700,80.0,0.017332793769038297,Student,Single,8038.963977574034,1,23SEP2008 - 00:00:00,0
7177,34501.19127543706,23400,78.0,0.008695351925821281,Worker,Single,7661.262551332231,1,27NOV2018 - 00:00:00,0
7178,11370.90949464304,15800,62.0,,Worker,Divorced,8231.94389305885,1,06JAN2012 - 00:00:00,1
